freq,psd_x,psd_y,psd_z,psd_xyz
79.3,5.717e+04,2.138e+04,5.504e+03,8.406e+04
80.8,5.234e+04,2.126e+04,4.475e+03,7.807e+04
82.4,4.875e+04,2.179e+04,6.408e+03,7.696e+04
84.0,4.683e+04,2.270e+04,9.674e+03,7.920e+04
85.5,4.791e+04,2.316e+04,1.336e+04,8.443e+04
87.1,5.332e+04,2.233e+04,1.719e+04,9.284e+04
88.6,5.637e+04,2.153e+04,2.041e+04,9.830e+04
90.2,5.598e+04,2.077e+04,2.099e+04,9.774e+04
91.7,5.967e+04,2.087e+04,2.268e+04,1.032e+05
93.3,6.357e+04,2.131e+04,2.551e+04,1.104e+05
94.8,6.570e+04,2.197e+04,2.866e+04,1.163e+05
96.4,6.896e+04,2.369e+04,3.165e+04,1.243e+05
97.9,7.432e+04,2.622e+04,3.399e+04,1.345e+05
99.5,8.006e+04,2.946e+04,3.550e+04,1.450e+05
101.1,8.627e+04,3.365e+04,3.666e+04,1.566e+05
102.6,9.288e+04,3.716e+04,3.637e+04,1.664e+05
104.2,9.362e+04,3.771e+04,3.277e+04,1.641e+05
105.7,9.065e+04,3.635e+04,2.819e+04,1.552e+05
107.3,9.438e+04,3.623e+04,2.645e+04,1.571e+05
108.8,9.725e+04,3.477e+04,2.463e+04,1.567e+05
110.4,9.784e+04,3.221e+04,2.319e+04,1.532e+05
111.9,9.864e+04,3.086e+04,2.289e+04,1.524e+05
113.5,1.001e+05,3.016e+04,2.276e+04,1.530e+05
115.0,1.019e+05,2.939e+04,2.155e+04,1.528e+05
116.6,1.056e+05,3.040e+04,1.994e+04,1.560e+05
118.2,1.069e+05,3.106e+04,1.772e+04,1.556e+05
119.7,1.131e+05,3.357e+04,1.751e+04,1.642e+05
121.3,1.278e+05,3.847e+04,1.866e+04,1.849e+05
122.8,1.431e+05,4.256e+04,1.919e+04,2.048e+05
124.4,1.722e+05,5.085e+04,2.031e+04,2.434e+05
125.9,2.047e+05,5.923e+04,2.159e+04,2.855e+05
127.5,2.289e+05,6.430e+04,2.227e+04,3.154e+05
129.0,2.421e+05,6.639e+04,2.199e+04,3.305e+05
130.6,2.522e+05,6.801e+04,2.037e+04,3.406e+05
132.1,2.298e+05,6.150e+04,1.655e+04,3.079e+05
133.7,8.665e+04,2.362e+04,6.126e+03,1.164e+05
135.3,2.272e+04,6.798e+03,1.847e+03,3.136e+04
136.8,2.207e+04,6.580e+03,2.074e+03,3.072e+04
138.4,2.211e+04,6.483e+03,2.396e+03,3.099e+04
139.9,2.282e+04,6.542e+03,2.531e+03,3.189e+04
141.5,2.368e+04,6.863e+03,2.817e+03,3.336e+04
143.0,2.451e+04,7.346e+03,3.314e+03,3.517e+04
144.6,2.549e+04,7.980e+03,4.042e+03,3.751e+04
146.1,2.554e+04,8.211e+03,4.490e+03,3.824e+04
147.7,2.674e+04,8.965e+03,5.150e+03,4.086e+04
149.2,3.262e+04,1.167e+04,7.209e+03,5.151e+04
150.8,3.065e+04,1.164e+04,7.955e+03,5.024e+04
152.4,2.453e+04,9.500e+03,7.574e+03,4.160e+04
153.9,2.347e+04,9.471e+03,8.218e+03,4.116e+04
155.5,2.374e+04,1.009e+04,9.017e+03,4.285e+04
157.0,2.402e+04,1.074e+04,9.695e+03,4.446e+04
158.6,2.365e+04,1.121e+04,1.034e+04,4.520e+04
160.1,2.187e+04,1.106e+04,1.053e+04,4.346e+04
161.7,2.060e+04,1.075e+04,1.066e+04,4.201e+04
163.2,2.270e+04,1.201e+04,1.183e+04,4.654e+04
164.8,2.628e+04,1.407e+04,1.383e+04,5.417e+04
166.3,3.006e+04,1.627e+04,1.583e+04,6.216e+04
167.9,3.491e+04,1.895e+04,1.829e+04,7.216e+04
169.5,3.840e+04,2.110e+04,2.061e+04,8.011e+04
171.0,3.345e+04,1.898e+04,1.929e+04,7.171e+04
172.6,2.274e+04,1.357e+04,1.483e+04,5.113e+04
174.1,1.888e+04,1.117e+04,1.208e+04,4.213e+04
175.7,1.918e+04,1.062e+04,1.066e+04,4.045e+04
177.2,2.156e+04,1.078e+04,1.018e+04,4.252e+04
178.8,2.227e+04,1.038e+04,9.529e+03,4.218e+04
180.3,2.139e+04,9.698e+03,9.270e+03,4.036e+04
181.9,2.011e+04,8.874e+03,9.238e+03,3.823e+04
183.4,1.885e+04,8.039e+03,9.189e+03,3.608e+04
185.0,1.729e+04,7.166e+03,8.901e+03,3.336e+04
186.6,1.573e+04,6.398e+03,8.701e+03,3.083e+04
188.1,1.371e+04,5.565e+03,8.293e+03,2.757e+04
189.7,1.221e+04,4.982e+03,8.158e+03,2.535e+04
191.2,1.110e+04,4.523e+03,7.894e+03,2.352e+04
192.8,1.027e+04,4.201e+03,7.657e+03,2.213e+04
194.3,9.609e+03,3.975e+03,7.610e+03,2.119e+04
195.9,8.362e+03,3.493e+03,7.152e+03,1.901e+04
197.4,6.807e+03,2.782e+03,6.276e+03,1.587e+04
199.0,6.463e+03,2.694e+03,6.438e+03,1.560e+04
